merchant_name,status,nooftransactions
HAMACAS BESO BEACH,completed,1
PACHEKINHO RESTAURANTE,completed,2
TRUFAS,canceled,2
RAS BEACH VIBES LOUNGE,completed,1
ITV LOS YEBENES,completed,1
FITLAND,completed,2
ANEK,completed,1
KM FOUR,completed,2
POSTO AGRICOPEL LTDA,completed,40
LA VIDA CAFE,completed,1
PICPAY      *verificac,rejected,8
AC COMBUSTIVEIS,completed,2
PICPAY      *verificac,completed,35
ECOCONVENIENCIA COM AL,completed,6
HORTIFRUTI AVENIDA,completed,4
NETFLIX.COM,completed,27
VALENET,completed,4
FARMACIA ANTONIO GARCIA,completed,1
NOSSO CAFE,completed,4
KAKAU HOTBURGUER,completed,4
BARCLAYS,rejected,4
MIX BAR EIRELI,rejected,3
RUA VALTER JOSE ALVES,completed,4
PANIFICADORA REDENCAO,rejected,1
KIREY PERFUMARIA,completed,2
E0508 BENALMADENA - AV.AR,completed,1
BANCOSABADELL,rejected,5
PAYPAL *BOOHOO COM,rejected,1
DROG PORTO MARAVILHA,completed,1
MauricyBenito,rejected,2
EWS FARMA COMERCIO DE,completed,2
CORACAO DE MARIA COM D,completed,4
H   M,canceled,1
KYOTO SUSHI BAR,completed,2
BOMBAY TANDOORI,completed,1
ASIA CHIC,completed,1
JEBEL ALI RECREATION CL,completed,1
LarissaMachadoDaS,completed,2
JUNIOR AUTOMOTIVOS,completed,4
LINDT SHOPPING JUNDIAI,completed,2
T HUNTER   SON,completed,1
HELLOFRESH*204197469,completed,1
CANTINHO AGUA  GAS,completed,2
BOINGO,completed,1
MIX MARKT BARCELONA,completed,1
NATUREKO,rejected,1
WATANABE AUTOPECAS,completed,2
SAUNIA CAMPUS SQUARE,completed,1
Packlink Shipping,completed,1
PAYPAL *BER.BOTTLE,completed,1
ANDREIA JUSSARA AUGSTE,completed,2
SODIE DOCES,completed,2
SUPERMERCADOS MASKOM,completed,1
PrecoUnicoHiper,completed,4
EL JARDIN,completed,1
RESTAURANTE ANGUS,completed,1
MARKS SPENCER PLC,rejected,2
CHINATOWN BAKERY,completed,2
AUTO POSTO SENNA,completed,4
A.C.ROTAVA E ROTAVA LT,completed,2
Crypto-ML LLC,canceled,1
KOKORO,completed,5
DEBA SUSHI LOUNGE,rejected,1
FRANCISCA GUEDES DOS S,completed,4
SKINA DO MATUTO,completed,2
COSTA MACHADO ACOUGUE,rejected,2
UniversoOnline,completed,4
20483053,completed,1
HENRIQUE CARVALHO DE J,completed,2
RUA CONCEICAO,completed,16
HOSPITALIA,completed,2
CACAU SHOW TAQUARAL,completed,2
FRATI,completed,1
00491744,completed,1
BRASA BURGER,completed,2
CHIRINGUITO BUNKER,completed,2
W M MORRISON PETROL,completed,1
FFF COMERCIO DE ALIMEN,completed,2
MIX PRESENTES SUMARE L,completed,2
MERCPAGO    *RRMULTIM,rejected,1
HOLMES PLACE,completed,3
DORNAJO C.B.,completed,1
SUPERMERCADO PAULISTA,completed,2
LA CAIXA    061,completed,1
EMPORIO NOVA ERA,completed,2
ISSARI FOTINI,canceled,1
RESILIENSE COM DE RACO,completed,2
HUTTI PANIFICADORA,completed,4
VALERIA LANCHES,completed,4
COSTA T2 SKYCOURT TRAN,completed,1
TAVERNA TRASTREVE,completed,1
LOCAL HERO FULHAM,completed,176
IZ *D i s t r i c t,completed,3
ZUG APOTHEKE AG,completed,4
TRADINGVIEW,completed,6
HORSE AND JOCKEY,rejected,1
FENDER,completed,2
KarlinhoAnten,completed,18
LucineliaRodrigue,completed,4
DISCAMP VALINHOS,completed,6
00491237,completed,2
ESTRADA KIZAEMON TAKEU,completed,4
BOCANA,completed,5
100 MONTADITOS,completed,2
MAISONS DU MONDE,completed,1
THI,completed,3
CRV*,canceled,1
SEVEN PIZZARIA,completed,2
SBERBANK 7011 P,completed,1
MERY CAN PIZZARIA,rejected,2
WEST 9 FOOD   WINE,completed,3
PET SHOP,completed,6
NAU,completed,3
IBERASIA,completed,1
OPTICA SOLVISION SC,completed,1
BOB S,completed,2
GAUCHAO,completed,2
MERCPAGO    *NAIARAPE,completed,2
ARM COMBUSTIVEIS LTDA,completed,4
BOA VISTA SHOPPING,completed,2
PANIFICADORA FLORESTA,completed,2
Google Hide app,rejected,1
PANIFICADORA REDENCAO,completed,6
RUA RIBEIRO LACERDA,completed,2
MercadoNovo,completed,2
COINBASE AMRGRZVQZ,completed,1
410 LEGO ROMA TOMACELLI,completed,1
KIBE KIBE,completed,2
amzn.com/pmts,rejected,1
DAP CONVENIENCIA LTDA,completed,2
COMPREBEM LJ 1857,completed,2
TODA HORA BEACH,completed,20
Amazon web services,rejected,21
JIOKLECIA F,completed,2
ESTRADA DO COQUEIRO GR,canceled,14
DM DROGERIE MARKT-401-,completed,3
LAIKI IPERAGORA STELIOS,rejected,4
MEUPAT,rejected,4
SAS SRL,completed,1
FORN DE LA GUIXA,completed,7
BIOIATRIKI GLYFADA,pending,1
PIZZATO VINHAS E VINHO,completed,4
TESCO STORES 3594,completed,1
SUPERMERCADO CAETANO,completed,2
MONETIZZE   *Articaps,completed,2
APH VETENARY HOSPITAL,completed,3
SUPER ADEGA,completed,4
PAYPAL *WELCH52553,completed,1
MAROTA SRL,completed,1
BAR DO ROBSON,canceled,2
Sklep Ogolno-Spozywczy,completed,1
BELLE DU VALAIS REST,completed,2
MARCA X,completed,2
CD ZDAR N.SAZ.,completed,1
EDITORA DENTRO DA HIST,completed,2
MacNamara Life Pharmacy,completed,1
POSTO UNIAO,completed,4
VAL MOVEIS,completed,2
99* POP 19Mai 11h48min,completed,2
DROGARIA ONLINE,completed,2
MERCPAGO*VERALUCIANOBR,completed,2
COSTCO PF,rejected,1
PICPAY *GR1 RICARDOSA,completed,2
COFFE BERRY,completed,1
PAYPAL *GENOMELINK,rejected,1
Ame dig*AME Digital,completed,6
Daemon,completed,4
PAES E DOCES SAN REMO,completed,2
CONTINENTE CALVARIA,completed,1
FAST MARKET,completed,3
KALUNGA RADIAL,completed,4
PAYPAL *ESTEXO GMBH EBA,completed,1
ZPEMP,completed,2
ALTAS HORAS LANCHE,completed,2
JOSE RUBEN DE SOUZA EI,completed,6
COMPRE BEM,completed,2
SumUp  *Asia Tiger,completed,1
PAYPAL *POPA,completed,1
JOSE RODRIGUEZ ROMERAL,completed,1
CERVECERIA BOTAVINO,completed,1
CHATZIPAANAGIOTOU OE,completed,3
99* POP 16Set 00h47min,rejected,1
SUPERCOR TORREQUEBRADA,rejected,2
CBC BANQUE WATER,rejected,5
IUGU        *SmarttBot,completed,2
Amazon.es,completed,13
HT Gabriel floriani -,completed,2
CARREFOUR 54 CWP PAROL,completed,2
FARMA SA,completed,4
BAR FLOTANTE,completed,1
MAGALU COM*MAGAZINELUI,rejected,2
SumUp  *ECS Clasics,completed,1
PADARIA,completed,2
VENDOSTORE*,completed,2
Revolut**1025*,canceled,1
PG          *ESSENTIAL,completed,5
AEROTRIO,completed,2
DROGATRI INTERFARMA,completed,2
E.S.CALETA FUSTE,completed,1
SP CAMPO BELO C,rejected,1
ESTEVE MUNMANY,completed,1
DedoDeMoca,completed,2
COINBASE YJZFV2AHV,rejected,1
COLONIAL,completed,8
Rua Nossa Senhora de B,completed,2
RAIA 375,completed,18
AVENIDA PRESIDENTE KEN,completed,30
MERCADONA ARCHIDUQUE LUIS,completed,16
Facebook VYM7SQW452,completed,1
POSTO PIZA,rejected,1
HELLE AUTO S A,completed,1
NS APARECIDA COMERCIO,completed,2
PAYPAL *KICKRESUME,completed,1
CASA  CARNES FERREIRA,completed,2
MERCADO MASTER,completed,2
BANKIA      338,completed,1
REAL SHOW,completed,2
99* POP 12Ago 02h07min,rejected,1
NAUGHTY BRGR IS,completed,1
SUMUP*Andre Cell Ac,completed,2
TARTINE RESTAURANT,completed,2
SUPERMERCADO SEMAR,completed,2
ECONOMAT SECT 5 NR.7,completed,1
SUPERMERCADO COTLLIURE,rejected,1
PostosOrel,completed,2
PAYPAL *SPOTIFY,rejected,1
FLORIAN POLIS - SC,completed,2
L SOUZA POMPEIA,completed,2
99* POP 14Ago 02h33min,rejected,1
ESPASA CALPE S.A.,completed,1
LINKEDIN-607*6744114,rejected,1
HARD ROCK CAFE MALAGA,completed,1
CERAMICAS MARA,completed,1
PANIF NOVA DIAMANTE DE,completed,12
JACOMAR SITIO CERCADO,completed,2
FARMACIA PRECO POPULAR,completed,12
BOM BOCADO,completed,2
SPA   COCA SL,completed,1
ONE4ONE,completed,5
The Skyroom,completed,1
SNOWDIVISION,completed,1
ARTURITO,completed,2
MERCA LA LINEA,completed,1
CHICABON DISTRIBUIDORA,completed,2
PANIFICADORA TH LTDA M,completed,2
W J P MAT CONSTRUCAO,completed,2
99* POP 25Ago 09h21min,rejected,1
LA COOP DE BALENYA,completed,1
PayU*Allegro,rejected,4
PRO*ANIA KRUK SPOLKA Z,completed,1
IZ *BIRDMAN GROUP LIMI,completed,1
SUPERMERCADO INFANGER,completed,4
I FLEET,completed,1
1616000011,rejected,1
HAMB BONFIGLIOLI,completed,2
MAKO,completed,1
Lidl Vertriebs GmbH   Co.,completed,1
ADEGA ITAQUERI,completed,2
Bonissimo,completed,2
AUTO POSTO PELANDA 27,completed,2
PAYPAL *DISCOUNTEBA,completed,2
WagnerSilveiraDe,completed,2
ATM-0007,completed,1
99* POP 02Ago 02h23min,rejected,1
SUPER MUFFATO,completed,4
POSTO GAS ANHANGUERA,completed,2
MEGA IMAGE 0509 PIAT,completed,21
UBR* PENDING.UBER.COM,rejected,1
ALEX RODRIGUEZ PINTO,completed,4
O2,completed,2
THE ROCKS BAR E BARBEA,completed,2
EL CARME,completed,1
MERCPAGO*LOTERIASONLIN,completed,8
LOTE 02 QD 206 PRACA T,canceled,4
EBANX*AIRBNB,completed,6
CORREOS REDONDEO CLIMATIC,completed,2
MERCPAGO    *AZSARTES,completed,4
REST. VEGETARIANO,completed,1
RESERVA DEL HIGUERON,completed,4
LUCIANO RESTAURANTE,completed,3
PANTOJA SUPERMERCADO,rejected,2
SUMUP*LETICIA MOURA,completed,2
FRANGAO DO AEROPORTO,completed,4
PAYPAL *KOKETTA,completed,1
REZA PIZZA & ESFIHAS,completed,10
FEFA CONVENIENCIA,completed,2
NEODERME ESTETICA,completed,2
TL MORAES,completed,6
BARTOLOME SAMPOL,rejected,1
ACAI DA PRACAMAIS,completed,2
NB STEAK JK COMERCIO D,completed,2
AndreCarlosRoque,completed,2
JERONIMO ALECRINS,completed,2
99* POP 11Mar 19h37min,completed,2
Google Starz,completed,2
HALIFAX,rejected,1
LIRA S LANCHE,rejected,1
20048074,completed,1
KARRAO AUTO PECAS,completed,4
Av Marginal do Rio Pin,completed,2
JanainaMachadoBot,completed,2
EC,rejected,9
CP,rejected,1
EXTRA 1305,completed,8
DM FINANZA,completed,2
SUPERDRY,completed,1
Kindle Svcs,rejected,3
M FERREIRA,completed,4
PAYPAL *ZHUTINGMAOY EBA,completed,1
PURE INDIAN COOKING,completed,3
RenataSouzaPirozz,completed,2
MERCPAGO    *USATECH,completed,2
MCCABES PHARMACY RIDGEWOO,completed,3
THEMINIFOREST,completed,2
DIALPRIX,completed,3
SUMA GEST TRIB DIP ALICA,completed,2
TE43636,completed,2
99* POP 25Ago 23h49min,rejected,1
LA CHIMENEA1995,completed,1
LIVRO FACIL,completed,2
ADRIANA ABREU CARVALHO,completed,2
MERCPAGO    *LUMASSAS,completed,2
TOQUE ELETRONICOS,completed,2
COM FERRAGENS LG TRE,completed,2
AVENIDA ENGENHEIRO GEO,canceled,2
AUTO DZ,completed,2
AUTO POSTO UNIVERSITAR,completed,4
RUA DR JOAO COLIN,completed,2
RESTAURANTE FRANCISCO,completed,1
SAN ROQUE,completed,1
WEST LONDON AUTO CENTRE,completed,1
Polene,completed,1
GRAN TARAJAL,completed,16
438373,rejected,5
VICENZA PIZZARIA,completed,12
HALIFAX,completed,1
ROYS FISH   CHIPS,completed,8
TIM         *GigaBPr8k,completed,3
J. SAINSBURY,rejected,2
FEDERSONI GUIMARAES EM,completed,4
ifood       *IFOODMPAY,completed,6
MERCPAGO*ESSENCIALHD,completed,2
MERCPAGO    *MERCADOP,completed,10
SOLLER 2010,completed,1
99* POP 02Set 07h25min,rejected,1
CHIP ISTP TESTING,rejected,3
ONE LINE DELIVERY,completed,2
VIVEROS GUZMAN,completed,1
PROZIS,completed,1
PANIFICADORA PAO GOSTO,completed,2
POSTO AVIARIO,completed,2
IGUATEMI 365,completed,2
iti    *verif.cartao,rejected,3
CRG LANCHONETE E RESTA,completed,4
MINUTO PAO- LJ 5864 -,completed,2
FARMACIA PERMANENTE,completed,2
Google Payment IE LTD Goo,completed,1
NAGEM,completed,2
Facebook K8WLBTSGU2,rejected,1
SELVA STORE,completed,2
FRANCOIS CAFE,completed,2
DICKENSONS OF FULHAM,pending,1
PETISCO CIA VR LTDA ME,completed,2
MM ALMERIA,completed,1
RAMBO TELECOM S.L.,completed,1
GOOGLE*GOOGLE STORE,rejected,1
SKLEP FIRMOWY NR 131,completed,1
KRYSTALS FOOD MARKET,completed,22
MERCPAGO    *FITEIROD,completed,2
EDEKA Fil. 5419,completed,1
DIA BRASIL LJ 1081,completed,2
"NETCO INVESMENT, S.L.",completed,2
POUNDSTRETCHER 375,completed,2
GoFndMe* Support for Addy,completed,1
DM COMERCIO DE AUTO PE,rejected,1
BIMC PARK PARA,completed,2
KWIACIARNIA DALIA,completed,1
Juno   *ADAPTE SOLU��,rejected,1
99* POP 30Abr 00h34min,rejected,1
VERUS,completed,2
PRODEJNA VALMONT,completed,1
ATLANTIS THE PALM DUBA,completed,1
AVENIDA LEONARDO DA VI,completed,2
TESCO STORE 3513,completed,1
DROGASMIL - FL 9,completed,2
Triboo,completed,1
BARATAO CURIO,completed,2
MINIMERCADOS PEROLA,completed,6
DING   *64843409,completed,1
SKLAVENITIS GLYFADA,completed,2
99* TAXI 06Fev 13h50mi,completed,2
Amazon.com.br,rejected,35
SUPERMERCADO BELUCCI,rejected,1
RUA CONCEICAO,rejected,9
BOI CHEFE,rejected,2
CLAUDIOMIR GOTTSELIG,completed,2
CASA DO PO DE QUEIJO,completed,2
BoaCompra,completed,21
BANCOSABADELL,completed,21
LIDL DEKUJE ZA NAKUP,completed,21
MEDICAL LABORATORY SER,completed,2
LEMON,completed,1
PETROPRIX BENALMADENA,pending,1
EAT LTD,canceled,4
E CATARINA PANIFICADOR,completed,2
BOMPRECO B528 H IGUATE,completed,4
MAJESTICFUN.NET,canceled,1
POSTO FLORIDIANA,rejected,2
PAYPAL *YONGXUNDIAN EBA,completed,1
RESTAURANTE TIA MARIA,completed,2
Bifarma531,completed,2
BURGER KING CARREFOUR,completed,2
FARMAIS,completed,2
PLAZA PEREIRA SUPERMER,completed,1
FORT ATACADISTA,completed,2
BAYLEY   SAGE,rejected,1
Shahzad Halal Meat LTD,completed,1
MULTIPLAN ADMINISTRAD,rejected,1
ALVINO'S CONFEITARIA,completed,2
MERCPAGO    *DJMAQUIN,completed,2
ADRIANA PEDRAO BASSAN,completed,2
99* TOP 05Jun 12h37min,completed,2
WWW.BODEBOCA.COM,completed,1
MARCIO DE CARVALHO BAR,completed,2
NET-A-PORTER LTD,completed,1
VISTAMER A DOMICILIO,completed,1
AUTO POSTO JR LTDA,completed,2
WAITROSE,completed,31
PAYPAL,canceled,19
MR ROBINSON,completed,1
UberBR UBER EATS HELP.,rejected,4
ALIEXPRESS COM,completed,9
SAINSBURYS,pending,2
Adriano305,completed,2
MINI MERCADO PARIPIRAN,completed,4
ACAI NA PRACA BV,completed,2
APTEKA REMEDIUM s.c,completed,1
FH CABELEIREIROS,completed,2
MERCADO JL,completed,2
PROMESSAS ESTETICAS AU,completed,2
99* POP 04Mai 23h28min,completed,2
Laluci,completed,8
SE CORREOS Y TELEGRAFOS S,completed,1
Shell Roehampton Lane,rejected,2
ESTAPAR THE BLUE OFFIC,rejected,1
MERCADINHO GAUCHO,completed,2
BURGER KING,completed,1
COBASI BROOKLIN,completed,2
Facebook 2XYMER2552,rejected,1
MAB RESTAURANTE LTDA,completed,2
GIASSI SUPERMERCADOS,rejected,1
CEMITERIO RECANTO DA P,rejected,1
AMERICANAS COM,completed,2
ACAIDEIRA ACAI,completed,2
MARCIO VIRGILIO DE SOU,completed,4
TE31636,completed,1
ALIBABA,completed,1
WWW.WISH.COM,canceled,1
IMAGEM ELETRONICA,completed,2
E.S. ALELLA,completed,1
BP ASHDENE S/STN,rejected,1
SUPERMERCADO BINAXAL,completed,2
FBFUNDRAISER,completed,1
PAYPAL *ETSYIRELAND,completed,1
EC *PAGSMILE,rejected,1
HodaraRomeroSouza,completed,2
JEAN PAUL S BISTRO,completed,1
MandaPizza,completed,2
EDUARDOfeira,completed,2
DELUXE BAKERY,completed,4
CLUB NAUTIC L'ESCALA GASO,completed,1
EKO,completed,2
HIPER OPA,completed,2
MURIAE,completed,2
PANIF. SILMAR,completed,4
SUPERSOL,completed,1
D AVO TABOAO SERRA,completed,2
HOTEL IRMAOS BENETTI,completed,2
HELADERIA LOS VALENCIANOS,completed,1
ADIDAS,completed,1
"FRESH TRADE\"\"",rejected,1
BUTIQUE DO QUEIJO,completed,2
E S  LAS PEDRIZAS,completed,1
LEA AND SANDEMAN,rejected,1
SUPERMERCADO ISMAEL,completed,2
PA  SUPERMERCADO,completed,2
KNOWN HOST,rejected,5
CARREFOUR 2 RJB BARR,completed,22
DUBOM SUPERMERCADOS,completed,6
LETSUSHI RIO 2,rejected,1
MUKLI,completed,2
SUMUP  *DIAMONDINFO,completed,2
CLAUDIO LUCIDIO BATIST,completed,2
ELMUEMASZENERGIASZOLGA,completed,1
LLOYDS,rejected,2
HORTI NHAMBIQUARAS,completed,16
SUPERMERCADO LAGOA,completed,2
HORTIFRUTINOVA MIRAND,completed,4
WELLINGTON SILVA DE LI,completed,3
ATS PNEUS,completed,2
POSTO ESTRELA,completed,2
ULABOX S.L,rejected,1
AUTO POSTO ATLANTA,completed,4
RCL*BYLLIA,completed,2
N365131,completed,1
TRES PEIXES LTDA - ME,completed,2
RAQUEL GAS E AGUA,completed,2
Facebook P4QYRS6HU2,rejected,1
DROG PACHECO 64,completed,2
JESSICA ALMEIDA MOREIR,rejected,1
RAQUEL TALACIMON   RES,completed,2
Saque Rede 24 Horas,completed,22
MANA PANIFICADORA,completed,2
ESTAPAR ED COM PRACA M,completed,2
POSTO RIV S LOURENCO,completed,2
AERO FRUTAS,completed,4
BELEZA.COM  *5ea0a8c1c,completed,2
REST PIZZERIA KEBAB TARAD,completed,1
99* POP 31Mai 15h35min,completed,2
Google Supercell,completed,4
MERCADINHO BARREIRAS,completed,2
Amazon.com.br Digital,completed,4
CENTRUM POTRAVIN,completed,1
AMZ*WONKIN,completed,1
HOTEL KENIA NEVADA,completed,2
AV AMPELIO GAZETA,completed,4
PREMIER RESTAURANTS ROMAN,rejected,1
POSTO COMBUSTIVEL SULA,completed,2
HIDRELETRICA DECA,rejected,2
EC*ELOJOB,canceled,2
ABM GOURMET RESTAURANT,completed,2
DROGARIA SAO MARCOS,completed,2
ALMACEN DE ELECTRODOMESTI,completed,1
GILVAN ALBUQUERQUE DE,completed,2
SUPERMERCADO ALABARCE,completed,2
GUSTAVO AUGUSTO SILVA,completed,2
KellinKeitel,completed,2
ASL BANCA,completed,2
CENTRAL 10,completed,2
SUPERMERCADO MACRIS,completed,2
BP FLYOVER F/STN,completed,1
CHURRASCARIA SENIOR,completed,2
insumos veterianarios,completed,1
LE CREUSET UK LTD,completed,1
S N P,rejected,1
99* POP 08Ago 01h59min,rejected,1
PICPAY,rejected,44
PADAN EMPREENDIMENTOS,completed,2
ThalitaCastan,completed,3
EMPRES CORRE,completed,2
120383013,completed,2
ReginaHelenaSant,completed,3
CARREFOUR EXPRESS-AERO,completed,2
HORA DO RECREIO COMERC,completed,2
EMPORIO MULTIMIX,completed,2
GIRAFFAS LANCHONETE,completed,2
AlexandreLuizMaes,completed,2
GrisaltESilvaLtda,completed,2
MAXI CASA VIC SL,completed,1
CO-OP GROUP FOOD,rejected,2
PedroLeonardo,completed,4
LIPP'S BARRA LIFE,completed,6
MAGIAS DA NOITE,completed,2
4036 E.S. EL VENDRELL 2.,rejected,1
ZONA SUL    *ATACADO,completed,3
RUA XV DE NOVEMBRO,completed,2
OMNILIFE BRASIL COM PR,rejected,2
SUPERMERCADOS EVOLUCAO,completed,2
MERCADO CLEMENTE,completed,2
AGEP SOUZA PARTICIPACO,completed,2
GRILETTO,completed,2
DELIKATESY CENTRUM,completed,1
RP,rejected,1
SABOR COMERCIO DE FRIO,completed,2
BOBS MEZANINO,completed,2
A FAVORITA,completed,2
RICARDO E YASIOARAK,completed,2
BARCELONA AUTOMOTIVOS,completed,2
TRATTORIA PORTOBELLO SOTO,completed,1
SA XERXA,completed,1
ASADOR ALCALA,completed,1
"\"SHELL TO:LTO\"\"A'LLOMA'S\"",completed,1
AZOE,completed,1
CLUBE DE TIRO,completed,2
LOJA E PAPELARIA JUNAI,completed,2
MercadoAlissan,completed,2
Revolut**2163*,completed,2
AXMINSTER TOOL CENTRE,completed,1
BOLDU ROSSELLO,completed,1
DECK GELADO,completed,2
KALOGEROPOULOS K   VLA,completed,2
PRODUTOS GLOBO,rejected,1
PAYPAL *NETFLIX COM,rejected,6
RALLY,completed,1
TA3MINI LTD,completed,2
RIOT STORE,completed,2
RAFAEL PEREIRA DE OLIV,completed,2
VELOZ GAS,completed,6
SUPERMERCADOS BH,completed,18
MC DONALDS FDC,completed,2
AV SAVIO GAMA,completed,4
RIOTGAM*Riot* AB0UTP4,completed,2
Revolut**4166*,completed,1
AUTO POSTO SAO MATHEUS,completed,2
BALEARFOOD 2019,completed,1
MERCADINHO DO GALEGO,completed,2
CHURRASCARIA ROSSINI,completed,2
PANIFICADORA NATALIA,rejected,1
BEM ESTAR DRUGSTORE,completed,2
PAPELARIA MODERNA,completed,2
BORSATO E AZULINI LTDA,rejected,1
KIOSCO DIEGO,completed,2
BRANDY MELVILLE,completed,1
CAPITAL.COM,completed,1
4 AVENIDA,completed,6
NA ROTA,completed,2
MERCEARIA E ACOUGUE MR,completed,2
ESTRADA PAU-FERRO,completed,2
MAGAZINE LUIZA*MAGAZIN,completed,4
PRIO ENERGY,canceled,1
WILSON JOSE SANTANA JU,completed,4
CHOPP BRAHMA BIG,completed,4
VELA BEACH LA MATA,completed,1
99* POP 05Ago 02h22min,rejected,1
SCOTTON RESTAURANTE,completed,2
iZ *BIRDMAN GROUP LIMI,completed,1
THE RENDEZVOUS,rejected,1
PICPAY *SA6 PGTOCONTA,completed,2
PAYPAL *ONEPLUS,completed,1
PG          *JAMESDELI,completed,6
GENILSON RIBEIRO DE SO,completed,2
KqTsOBOlOs,completed,1
DIOR MIAMI WOMEN,rejected,5
PAYPAL *MICKBROADHE EBA,rejected,1
E.S. CALDAS DE LUNA,completed,1
FARMACIA MUNNE,completed,1
EST-JK IGUATEMI,completed,4
POSTO ZANDONA 5,completed,2
TAPIOCA RENDADA SHOP,completed,2
FOREVER LIVING PRD UK,completed,1
PANIFICADORA S LTDA,completed,2
JULIO LOZANO SANCHEZ,completed,1
ROBSON RENATO VIEIRA,completed,2
ALONSO MOLAS,completed,2
ADRIANO HENRIQUE DA SI,completed,2
MERCPAGO*SEVENGLASS,completed,2
ME REFEICOES,rejected,1
HOTEL GARBI COSTA LUZ,completed,3
99* POP 06Ago 23h45min,rejected,1
NOU PAMPLONA,rejected,1
PauloRobertoPerko,rejected,2
AAHA ORG,canceled,2
DUKES MEADOW GOLF,completed,1
DISHOOM CARNABY,completed,1
SAO CAETANO,completed,2
3 IRMAOS,completed,6
DGA COMERCIAL LTDA EPP,completed,1
COML UTIL DOMESTICAS,completed,2
GUILHERME VINICIUS ALV,completed,2
AUTO POSTO SJB,completed,34
CP JD PROENCA 1,completed,4
PAYPAL*Paypal,completed,4
MERCADONA,completed,6
HSBC BANK MALTA,rejected,2
PARKING OKENDO-PAGO EMV,completed,3
LINKEDIN-605*7374004,rejected,1
ZOCA,completed,2
DROGASIL,completed,6
SUPERMERCADO ASUN,rejected,1
CRV*Amazon.co.uk,completed,1
RIO G CALHAU,completed,8
AUTO POSTO COLONIAL,completed,2
COMBUSTIVEIS VALVIC,completed,2
AUTO POSTO P VINHEDO,completed,2
99* TOP 15Mai 16h36min,completed,2
PAYPAL *DOMINOSPIZZ,completed,1
BarERestaurante,completed,2
DEMERGE BRAS*RCHluckyv,completed,2
SUPERMERCADO MINAS,completed,2
CASA DE CARNES E FRIOS,completed,4
99* TAXI 11Mar 09h51mi,completed,2
FAMILY PHARMACY,completed,1
TOTAL CARNES,completed,2
PARX ESTACIONAMENTOS L,completed,2
STELO*SR ESPETO,completed,2
PAYPAL *RADWELT,completed,1
"COSTASOL CRUCEROS, S.L.",completed,1
FranciscaEvelineA,completed,2
KRYSTALS FOOD MARKET,pending,1
RestauranteFrigid,completed,10
AMZN Mktp IT,completed,3
SAPORITO,completed,4
THE RENDEZVOUSS,completed,3
AUBA ALIMENTACIO SLU,rejected,2
WWW.ALIEXPRESS.COM,rejected,3
101826129,completed,2
Google YouTube Videos,completed,4
PICPAY *MC8 DANILOVIA,completed,4
CHALKDOWN CIDER,completed,1
ABIGAIL COFFEE COMPANY,completed,2
GRAMADO GRILL,completed,2
PAYPAL *GOG,completed,1
AV GETULIO VARGAS,canceled,4
FlorestaSupermark,rejected,1
Teofiloboteco,rejected,1
LEROY MERLIN LA ZENIA,completed,3
SAINSBURYS SACAT0539,completed,11
P JACUTINGA C VERDE,completed,2
COBASI EXTRA ABOLICAOC,completed,2
FACUL PARK,completed,2
CONVENIENCIA TROPICALI,completed,2
MERCPAGO    *MMCARDOS,completed,2
O MUNDO ANIMAL,completed,4
PRIMETEL PLC,completed,2
WWW.JOHNLEWIS.COM,pending,2
MERCADO RETIRO,completed,2
SUPERMERCADO ELSHADAY,completed,2
99* POP 02Mar 20h19min,completed,2
AUTO POSTO AVANTH LTDA,completed,2
CARTERS CHEMIST,completed,1
99* TAXI 13Abr 20h54mi,completed,2
FernandoDaSilva,rejected,1
LeandroAKissaba,completed,2
PAINHA BAR E RESTAURAN,completed,2
99* TOP 24Abr 15h00min,completed,2
MERCPAGO    *NINEPERF,canceled,2
Shitaki,rejected,2
DROGARIA ARAUJO FL 54,completed,2
NB869119,rejected,1
BRASERIA 222,completed,1
ATM-0045,rejected,1
COSTELA E CIA.,completed,2
MERCPAGO*WISHENTRETEN,canceled,2
COINBASE 26QN,completed,1
ANHANGUERA E,completed,2
FISIOTERAPIS,completed,1
TS PATRICK ZURBRIGGEN,completed,1
Google TEMPORARY HOLD,rejected,74
PAYPAL *NOPROFIT,completed,1
CESTA DE COMPLETO,rejected,1
CONDOR FAZE NDA RIO 30,completed,2
AL SUPER 10 NT,completed,4
NAME-CHEAP COM,rejected,2
SergioDeToledo,completed,2
THE RED LION FARINGDON,completed,2
THE LITTLE ROCK CAFE L,completed,2
DMS PEREIRA E GONCALVE,completed,2
AUBA ALIMENTACIO SLU,completed,2
MAXI FOODS,completed,1
MERCPAGO    *SERVICOS,canceled,8
MERCPAGO    *CRISTIAN,rejected,1
PAGAR M     *JamesDeli,rejected,1
SUPERMERCADO BAHAMAS L,completed,2
IFOOD*IFOOD,completed,4
DIA BRASIL 089,completed,4
RODOVIA ANTONIO HEIL,completed,12
99* POP 29Jul 02h59min,rejected,1
VIPRIRA SL,completed,1
SUPERMERCADOS MASKOM,rejected,2
REDE OBA,completed,2
FILIAL LOJA PLK CAMPIN,completed,2
1620000001,rejected,1
Lieferando.de,completed,1
DOMINO'S,completed,1
ATRAPALO COM,completed,2
RESTAURANTE TITO LUIGI,completed,1
GSAT BRASIL,completed,4
LONDIS POST OFFICE,completed,1
COMERCIAL DE ALIMENTOS,completed,2
